idhh	dwt	ils_dispy	ils_origy	ils_ben	ils_bensim	ils_tax	ils_taxsim	ils_sicee	ils_sicer	ils_sicse
54981	888,07	1296,02	1367,6	-3	0	0	0	68,58	137,16	0
54982	888,07	1772,78	868,96	947,42	0	0	0	43,6	87,2	0
54983	888,07	1565,55	1651,32	-3	0	0	0	82,77	165,53	0
54984	888,07	940,39	-1	941,39	0	0	0	0	0	0
54985	888,07	2799,4	1961,28	928,12	0	14,11	14,11	0	0	75,88
54986	279,14	4611,82	5089,15	-3	0	149,33	149,33	0	0	325
54987	279,14	4542,59	3942,11	975,53	0	50,05	50,05	0	0	325
54988	279,14	22142,61	23533,51	2820,17	0	3561,07	3561,07	0	0	650
54989	279,14	5984,35	3839,67	2508,37	0	38,69	38,69	0	0	325
54990	279,14	8398,34	7392,83	1944,94	0	614,43	614,43	0	0	325
54991	279,14	2913,88	1097,67	1953,06	0	0	0	4,06	8,12	132,79
54992	279,14	2306,6	450,36	1856,24	0	0	0	0	0	0
54993	279,14	5090,93	3587,62	1852,24	0	23,93	23,93	0	0	325
54994	1524,32	10051,83	10188,14	1698	0	1149,61	1149,61	359,71	719,41	325
54995	1524,32	2934,83	640,67	2298,13	0	3,96	3,96	0	0	0
54996	1524,32	5058,29	-3	5157,79	0	96,5	96,5	0	0	0
54997	1308,91	196,84	229,14	-2	0	0	0	0	0	30,31
54998	1308,91	4090,34	-1	4245,93	0	154,59	154,59	0	0	0
54999	1308,91	1456,97	1540,98	-4	0	0	0	75,68	151,37	4,33
55000	1290,57	4790,22	2999,21	1941,42	0	0	0	150,41	300,82	0
55001	1290,57	3620,89	-4	3624,89	0	0	0	0	0	0
55002	1290,57	2814,91	712,78	2137,92	0	0	0	35,79	71,58	0
55003	1758,26	840,92	940,72	-5	0	0	0	17,84	35,67	76,96
55004	603,81	923,52	-6	929,52	0	0	0	0	0	0
55005	603,81	1969,54	2266,59	-2	0	0	0	0	0	295,05
55006	603,81	-12	-8	-4	0	0	0	0	0	0
55007	603,81	3596,66	3940,11	-4	0	0	0	108,55	217,09	230,91
55008	603,81	6600,59	7512,52	-2	0	505,89	505,89	0	0	404,05
55009	603,81	1854,24	-2	1856,24	0	0	0	0	0	0
55010	698,31	1253,89	1363,49	-3	0	0	0	44,57	89,13	62,03
55011	698,31	1315,93	1442,49	-3	0	0	0	0	0	123,55
55012	698,31	2223,17	-3	2226,17	0	0	0	0	0	0
55013	698,31	1881,75	-3	1884,75	0	0	0	0	0	0
55014	698,31	1898,32	-4	1902,32	0	0	0	0	0	0
55015	698,31	982,32	47,34	941,39	0	0	0	0	0	6,41
55016	698,31	5290,07	2659,29	2894,21	0	74,96	74,96	98,68	197,36	89,8
55017	698,31	2699,64	970,87	1855,24	0	0	0	0	0	126,47
55018	2197,47	4560,56	-2	4723,25	0	160,69	160,69	0	0	0
55019	2197,47	1884,82	-2	1886,82	0	0	0	0	0	0
55020	1582,17	1330,44	1401,52	-1	0	0	0	70,08	140,15	0
55021	1582,17	3496,1	3866,29	-4	0	41,19	41,19	0	0	325
55022	1582,17	14001,62	17735,61	-1	0	2907,37	2907,37	825,62	1651,25	0
55023	1582,17	7733,64	9166,82	-1	0	973,84	973,84	458,34	916,68	0
55024	868,25	1129,86	1190,43	-1	0	0	0	59,57	119,14	0
55025	868,25	889,78	941,08	-4	0	0	0	47,3	94,61	0
55026	868,25	2836,24	-2	2838,24	0	0	0	0	0	0
55027	1052,71	3588,8	3970,22	-3	0	53,42	53,42	0	0	325
55028	1052,71	2474,75	2607,16	-2	0	0	0	130,41	260,82	0
55029	1052,71	2174,28	1218,15	1017,29	0	0	0	61,16	122,32	0
55030	1052,71	2269,63	2394,5	-1	0	0	0	117,22	234,44	6,65
55031	1732,63	7106,76	1493	6293,87	0	485,5	485,5	0	0	194,61
55032	1732,63	5873,21	3726,29	2856,67	0	384,75	384,75	0	0	325
55033	1732,63	7205,96	3990,41	3584,26	0	169,09	169,09	199,62	399,24	0
55034	1732,63	6795,96	7348,01	-4	0	180,44	180,44	367,6	735,2	0
55035	1012,29	5230,21	1707,48	3631,89	0	7,18	7,18	75,73	151,45	26,25
55036	1012,29	3922,57	4133,73	-4	0	0,17	0,17	206,99	413,97	0
55037	1012,29	1557,2	157,77	1407,57	0	0	0	8,14	16,28	0
55038	1952,76	9021,13	10619,35	-2	0	933,26	933,26	448,63	897,27	214,33
55039	1952,76	2808,56	2989	-3	0	27,74	27,74	149,7	299,4	0
55040	1322,3	1880,78	-2	1882,78	0	0	0	0	0	0
55041	1322,3	6139,74	6609,41	-3	0	127,94	127,94	325,64	651,27	13,09
55042	1322,3	1110,54	179,26	940,39	0	0	0	9,11	18,23	0
55043	861,77	971,21	-2	973,21	0	0	0	0	0	0
55044	861,77	2254,01	2462,94	-4	0	0	0	72,52	145,04	132,41
55045	861,77	2568,79	660,05	1908,74	0	0	0	0	0	0
55046	1192,19	-11	-7	-4	0	0	0	0	0	0
55047	1192,19	3609,86	3992,74	-2	0	55,88	55,88	0	0	325
55048	1192,19	2005,03	2096,29	181,52	0	0	0	0	0	272,78
55049	603,24	439	443	-4	0	0	0	0	0	0
55050	603,24	2658,32	2993	-4	0	5,68	5,68	0	0	325
55051	603,24	4667,93	-3	4741,96	0	71,02	71,02	0	0	0
55052	603,24	3498,77	1694,61	1889,09	0	0	0	84,93	169,86	0
55053	603,24	937,05	-6	943,05	0	0	0	0	0	0
55054	603,24	1081,61	1245,98	-2	0	0	0	0	0	162,37
55055	603,24	1887,09	-3	1890,09	0	0	0	0	0	0
55056	603,24	1889,09	-1	1890,09	0	0	0	0	0	0
55057	1014,41	3359,65	-4	3363,65	0	0	0	0	0	0
55058	1014,41	141,25	150,89	-2	0	0	0	7,64	15,29	0
55059	1014,41	3121,79	2392,97	947,07	0	0	0	59,24	118,48	159,01
55060	1014,41	3572,39	-2	3624,76	0	50,37	50,37	0	0	0
55061	721,83	3122,16	2138,4	1186,27	0	0	0	47,42	94,84	155,09
55062	721,83	354,71	409,16	-1	0	0	0	0	0	53,45
55063	721,83	7946,75	6501,73	2121,52	0	303,5	303,5	296,03	592,07	76,97
55064	721,83	2001,55	140,02	1880,78	0	0	0	0	0	19,24
55065	721,83	1673,39	1767,2	-5	0	0	0	88,81	177,62	0
55066	720,69	1003,76	39,3	966,57	0	0	0	2,12	4,23	0
55067	720,69	2717,17	2864,71	-4	0	0	0	143,54	287,07	0
55068	720,69	2210,06	2441,49	-4	0	0	0	56,79	113,59	170,64
55069	720,69	2818,73	2971,56	-4	0	0	0	148,83	297,66	0
55070	511,3	6589,85	3078,91	3897	0	61,06	61,06	0	0	325
55071	511,3	3407,18	3764,49	-2	0	11,85	11,85	18,46	36,93	325
55072	511,3	1904,44	-2	1906,44	0	0	0	0	0	0
55073	511,3	4289,13	2717,5	1904,44	0	18,59	18,59	24,98	49,96	289,24
55074	511,3	1347,51	453,36	953,22	0	0	0	0	0	59,07
55075	511,3	9708,43	8589,67	1905,37	0	356,98	356,98	429,63	859,27	0
55076	511,3	6431,4	4987,93	1901,38	0	132,91	132,91	0	0	325
55077	642,15	2226,09	2518,92	-3	0	0	0	23,93	47,86	265,9
55078	642,15	2218,18	308,59	1950,1	0	0	0	0	0	40,51
55079	642,15	1795,13	1037,61	892,8	0	0	0	0	0	135,28
55080	642,15	1656,91	722,05	971,21	0	0	0	36,35	72,71	0
55081	642,15	1945,42	-1	1946,42	0	0	0	0	0	0
55082	642,15	1835,17	932,5	970,21	0	0	0	34,12	68,24	33,43
55083	642,15	1873,32	1975,29	-3	0	0	0	98,96	197,93	0
55084	1554,38	613,37	348,34	282,8	286,8	0	0	17,77	35,53	0
55085	1554,38	2015,44	2126,04	-4	0	0	0	106,6	213,2	0
55086	1554,38	949,3	-2	951,3	0	0	0	0	0	0
55087	2050,92	3677,07	3942,87	-3	0	65,46	65,46	197,34	394,69	0
55088	2050,92	6353,93	7055,81	-4	0	0	0	129,83	259,66	568,04
55089	2050,92	2986,88	3146,29	-2	0	0	0	157,41	314,83	0
55090	2342,21	3214,26	1906,74	1424,95	0	21,99	21,99	95,44	190,87	0
55091	2342,21	3675,85	4069,14	-3	0	65,29	65,29	0	0	325
55092	635,51	1544,49	1646,59	-3	0	0	0	72,26	144,51	26,84
55093	635,51	6413,8	7264,77	-3	0	387,55	387,55	302,91	605,81	157,51
55094	635,51	1308,65	1508,54	-3	0	0	0	0	0	196,89
55095	635,51	1885,16	-6	1891,16	0	0	0	0	0	0
55096	635,51	944,08	-2	946,08	0	0	0	0	0	0
55097	635,51	2320,8	499,42	1886,82	0	0	0	0	0	65,44
55098	635,51	2252,34	1506,26	942,41	0	0	0	0	0	196,33
55099	3178,37	1724,43	1817,45	-2	0	0	0	91,02	182,05	0
55100	3178,37	10631,96	3114,95	8762,08	0	1089,27	1089,27	155,8	311,6	0
55101	3178,37	5200,92	2740,05	2643,19	0	4,07	4,07	112,04	224,08	66,21
55102	1798,5	2788,86	786,42	2041,91	0	0	0	39,47	78,94	0
55103	1798,5	5177,73	3667,24	2038,91	0	50,38	50,38	0	0	478,04
55104	1733,51	3948,06	1970,43	2076,3	0	0	0	98,67	197,34	0
55105	1733,51	4581,93	1651	3013,83	0	0	0	82,9	165,8	0
55106	1307,49	2056,61	2168,23	-3	0	0	0	108,61	217,22	0
55107	1307,49	1880,46	-4	1884,46	0	0	0	0	0	0
55108	1307,49	1834,79	2104,11	-4	0	0	0	5,54	11,07	259,79
55109	1307,49	827,92	879,28	-1	0	0	0	39,97	79,94	10,39
55110	1048,33	2618,01	1751,57	954,22	0	0	0	87,78	175,56	0
55111	1048,33	1582,43	1674,62	-2	0	0	0	79,94	159,87	10,26
55112	1048,33	4232,88	4459,04	-3	0	0	0	223,15	446,3	0
55113	1863,45	1263,6	1455,31	-2	0	0	0	0	0	189,71
55114	1863,45	4982,5	5499,22	-4	0	144,9	144,9	19,74	39,47	348,09
55115	1863,45	7347,95	6902,44	983,78	0	98,17	98,17	286,17	572,33	153,94
55116	1383,73	8726,11	3071,46	7064,83	0	1256,3	1256,3	153,87	307,75	0
55117	1383,73	1377,27	-4	1381,27	0	0	0	0	0	0
55118	1383,73	1062,97	125,85	943,41	0	0	0	6,29	12,59	0
55119	1383,73	532,37	561,44	-1	0	0	0	28,07	56,14	0
55120	511	2024,58	147,12	1896,84	0	0	0	0	0	19,39
55121	511	3762,55	617,34	3225,98	0	0	0	0	0	80,77
55122	511	100,31	119,35	-3	0	0	0	0	0	16,03
55123	511	940,39	-1	941,39	0	0	0	0	0	0
55124	511	3355,8	3550,4	-3	0	13,98	13,98	177,62	355,24	0
55125	511	2143,24	2464,94	-1	0	0	0	0	0	320,7
55126	511	2320,59	470,33	1861,08	0	0	0	0	0	10,81
55127	1671,49	3219,64	3448,72	-3	0	13,92	13,92	148,02	296,03	64,14
55128	1671,49	4341,36	4573,17	-3	0	0	0	228,81	457,62	0
55129	1656,4	2256,55	2383,32	-7	0	0	0	119,77	239,53	0
55130	1656,4	20952,99	17339,74	9814,38	0	5538,58	5538,58	662,55	1325,1	0
55131	1656,4	1724,88	1869,43	-2	0	0	0	63,04	126,09	79,5
55132	1119,88	3727,69	3927,2	-3	0	0	0	196,51	393,02	0
55133	1119,88	5331,48	5935,52	-1	0	306,21	306,21	296,83	593,65	0
55134	1831,38	1477,29	1646,13	-3	0	0	0	30,51	61,01	135,33
55135	1831,38	10741,93	11919,66	-4	0	481,79	481,79	366,94	733,89	325
55136	1831,38	2740,5	2899,94	-4	0	0	0	89,19	178,37	66,25
55137	1093,12	10428,79	12772,98	-3	0	1686,34	1686,34	628,85	1257,7	26
55138	1093,12	4896,71	3476,52	1890,16	0	17,63	17,63	0	0	452,34
55139	1093,12	11985,67	11184,18	3478,52	0	2137,7	2137,7	539,33	1078,65	0
55140	1093,12	1876,98	1977,93	-2	0	0	0	98,95	197,89	0
55141	1093,12	5890,08	5402,55	941,39	0	453,86	453,86	0	0	0
55142	1574,1	2653,13	2996,56	-1	0	17,43	17,43	0	0	325
55143	1574,1	6932,78	8183,8	-1	0	840,83	840,83	409,19	818,38	0
55144	1574,1	3383,23	3598	-2	0	32,77	32,77	180	360	0
55145	1574,1	2720,92	2889,5	-2	0	21,95	21,95	144,63	289,25	0
55146	504,29	1915,52	-1	1916,52	0	0	0	0	0	0
55147	504,29	5379,3	5093,44	954,07	0	18,21	18,21	0	0	650
55148	504,29	602,2	636,05	-2	0	0	0	31,85	63,71	0
55149	504,29	3235,8	1273,11	2037,58	0	11,19	11,19	63,71	127,41	0
55150	504,29	2410,23	532,83	1909,14	0	0	0	23,78	47,57	7,95
55151	504,29	6026,9	4580,79	2074,29	0	31,9	31,9	0	0	596,28
55152	504,29	6661,54	4783,12	2339,63	0	140,37	140,37	188,43	376,86	132,41
55153	504,29	4617,52	2030,07	2861,11	0	8,84	8,84	0	0	264,82
55154	1338,02	2776,63	913,36	1909,14	0	0	0	45,87	91,74	0
55155	1338,02	1324,07	1397,18	-3	0	0	0	70,11	140,22	0
55156	1338,02	7310,12	5812,43	2075,3	0	286,79	286,79	290,82	581,64	0
55157	1338,02	2607,85	81,88	2525,97	0	0	0	0	0	0
55158	1142,09	4973,12	3088,89	2100,46	0	61,34	61,34	154,89	309,79	0
55159	1142,09	4961,1	3813,72	1338,42	0	0	0	191,04	382,07	0
55160	1142,09	2931,41	1097,42	1889,16	0	0	0	55,17	110,34	0
55161	1142,09	2573,73	1714,47	945,08	0	0	0	85,82	171,65	0
55162	556,25	607,35	487,07	184,9	189,9	0	0	0	0	64,62
55163	556,25	1230,46	242,69	1019,84	0	0	0	0	0	32,07
55164	556,25	3110,77	1871,88	1332,64	0	0	0	93,74	187,49	0
55165	556,25	933,39	-6	939,39	0	0	0	0	0	0
55166	556,25	2376,04	287,03	2127,49	1190,1	0	0	0	0	38,48
55167	556,25	961,79	39	928,12	0	0	0	0	0	5,33
55168	556,25	229,06	242,22	-1	0	0	0	12,16	24,32	0
55169	1562,52	2593,88	-4	2597,88	0	0	0	0	0	0
55170	1562,52	1862,44	-6	1868,44	0	0	0	0	0	0
55171	1321,28	3791,88	2032,58	2024,32	0	0	0	0	0	265,02
55172	1321,28	2390,08	2731,11	-3	0	0	0	11,04	22,08	326,98
55173	1321,28	1906,14	-4	1910,14	0	0	0	0	0	0
55174	1570,98	6770,93	-6	6906,44	0	129,52	129,52	0	0	0
55175	1570,98	1402,16	1478,17	-2	0	0	0	74,01	148,02	0
55176	1570,98	6512,78	1971,55	5427,28	0	629,49	629,49	0	0	256,56
55177	1570,98	3536,25	3888,48	-2	0	0	0	97,29	194,57	252,95
55178	1859,66	2063,26	-2	2065,26	0	0	0	0	0	0
55179	1859,66	5571,82	5883,98	-2	0	15,87	15,87	294,3	588,6	0
55180	1859,66	11138,29	12386,55	965,57	0	1429,03	1429,03	516,31	1032,63	268,48
55181	2234,14	939,22	-10	949,22	0	0	0	0	0	0
55182	2234,14	948,22	-4	952,22	0	0	0	0	0	0
55183	2159,01	1153,99	1218,15	-3	0	0	0	61,16	122,32	0
55184	662,98	3099,23	1333,96	1895,84	0	0	0	27,18	54,36	103,39
55185	662,98	669,49	738,61	-4	0	0	0	19,88	39,77	45,23
55186	662,98	3024,17	1187,98	1895,84	0	0	0	59,65	119,3	0
55187	662,98	1798,99	986,15	942,08	0	0	0	0	0	129,24
55188	662,98	2414,28	531,5	1882,78	0	0	0	0	0	0
55189	662,98	9750,56	-4	10766,13	0	1011,57	1011,57	0	0	0
55190	662,98	3759,56	-6	3765,56	0	0	0	0	0	0
55191	662,98	2759,91	2929,64	-7	0	0	0	137,06	274,13	25,66
55192	1565,41	5548,79	-4	5585,16	0	32,37	32,37	0	0	0
55193	1565,41	2041,07	1261,98	842,29	0	0	0	63,2	126,4	0
55194	1565,41	1622,88	1762	-4	0	0	0	59,2	118,4	75,92
55195	573,74	1464,61	1600,55	-3	0	0	0	47,37	94,73	85,57
55196	573,74	2245,83	1478,17	960,08	0	0	0	0	0	192,42
55197	573,74	1177,69	248,71	941,57	0	0	0	12,59	25,17	0
55198	573,74	1825,41	1967,56	-4	0	0	0	74,01	148,02	64,14
55199	573,74	1645,78	1740,29	-7	0	0	0	87,51	175,03	0
55200	573,74	4565,64	4984,1	-5	0	114,86	114,86	219,06	438,13	79,54
55201	1016,06	2420,5	2472,1	72,3	0	0	0	123,91	247,81	0
55202	1016,06	949,3	-2	951,3	0	0	0	0	0	0
55203	1016,06	1741,29	1836,31	-3	0	0	0	92,02	184,03	0
55204	1016,06	4620,4	2823,14	1938,62	0	0	0	141,36	282,71	0
55205	1016,06	1654,64	-1	1655,64	0	0	0	0	0	0
55206	1016,06	1371,59	1444,88	-1	0	0	0	72,29	144,59	0
55207	1016,06	2177,06	242,42	1967,46	1413,15	0	0	0	0	32,81
55208	1968,25	3746,44	4241,54	-3	0	0	0	37,47	74,94	454,63
55209	1968,25	9044,28	8661,93	947,19	0	131,29	131,29	433,55	867,09	0
55210	1968,25	2909,4	3064,74	-2	0	0	0	153,34	306,67	0
55211	1382,92	2905,79	3231,54	-4	0	0	0	61,96	123,92	259,79
55212	1382,92	8510,52	3987	5993,11	0	1269,99	1269,99	199,6	399,2	0
55213	1382,92	5978,97	4508,99	1871,48	0	0	0	115,74	231,48	285,77
55214	1382,92	24553,78	7841,61	20550,26	0	3445,91	3445,91	392,18	784,36	0
55215	1259,99	2379,82	1006,69	1504,39	0	0	0	0	0	131,26
55216	1259,99	1571,69	1658,99	-4	0	0	0	83,3	166,6	0
55217	1665,86	2604,93	770,47	1935,14	0	0	0	0	0	100,68
55218	486,75	4683,56	-2	4873,24	0	187,68	187,68	0	0	0
55219	486,75	2958,46	-6	2964,46	0	0	0	0	0	0
55220	486,75	5004,26	5304,94	-3	0	32,29	32,29	265,4	530,79	0
55221	486,75	944,08	-2	946,08	0	0	0	0	0	0
55222	486,75	1885,16	-6	1891,16	0	0	0	0	0	0
55223	486,75	1292,93	1362,08	-1	0	0	0	68,15	136,31	0
55224	486,75	-6	-4	-2	0	0	0	0	0	0
55225	477,32	1163,72	1228,33	-3	0	0	0	61,62	123,23	0
55226	477,32	2143,64	-3	2146,64	0	0	0	0	0	0
55227	477,32	6242,28	7127,01	-4	0	555,73	555,73	0	0	325
55228	477,32	7870,58	7029,08	1910,14	0	743,64	743,64	0	0	325
55229	477,32	1502,51	1669,63	-2	0	0	0	32,62	65,23	132,51
55230	477,32	3149,63	1425	1910,14	0	0	0	0	0	185,51
55231	477,32	3772,22	4150,6	-2	0	51,38	51,38	0	0	325
55232	477,32	4668,13	5087,68	-3	0	161,91	161,91	254,63	509,27	0
55233	2097,91	1213,67	1279,81	-2	0	0	0	64,14	128,28	0
55234	2097,91	3422,12	-5	3427,12	0	0	0	0	0	0
55235	1173,42	2763,62	1020	1877,78	0	0	0	0	0	134,16
55236	1173,42	1183,13	-1	1184,13	0	0	0	0	0	0
55237	1173,42	4522,78	4927,89	-4	0	154,41	154,41	246,69	493,39	0
55238	434,94	1930,42	-4	1934,42	0	0	0	0	0	0
55239	434,94	1461,45	1545,21	-6	0	0	0	77,76	155,52	0
55240	434,94	5045,66	2849,38	2509,1	0	170,2	170,2	142,62	285,24	0
55241	434,94	2942,82	3273,89	-2	0	0	0	60,58	121,16	268,48
55242	434,94	2373,59	462,68	1934,14	0	0	0	23,23	46,47	0
55243	434,94	4317,89	4676,8	-4	0	0	0	158,58	317,15	196,33
55244	2283,85	2881,29	448,63	2452	0	19,34	19,34	0	0	0
55245	2283,85	3214,38	3399,53	-3	0	0	0	162,69	325,38	19,46
55246	588,91	1884,82	-2	1886,82	0	0	0	0	0	0
55247	588,91	2852,66	-6	2858,66	0	0	0	0	0	0
55248	588,91	1073,57	1210,38	-4	0	0	0	15,91	31,81	116,9
55249	588,91	1869,48	-3	1872,48	0	0	0	0	0	0
55250	588,91	3122,45	2494,96	952,22	0	0	0	0	0	324,73
55251	588,91	4867,16	5388,75	-2	0	58,46	58,46	149,72	299,43	311,41
55252	588,91	857,35	991,1	-4	0	0	0	0	0	129,75
55253	1290,02	1851,74	1013	971,21	0	0	0	0	0	132,47
55254	1290,02	1595,4	622,19	973,21	0	0	0	0	0	0
55255	1290,02	8188,57	8981,63	-3	0	340,78	340,78	449,28	898,56	0
55256	1290,02	6621,17	7059,81	-3	0	82,5	82,5	353,14	706,28	0
55257	1514,5	3856,94	-1	3947,11	0	89,17	89,17	0	0	0
55258	1514,5	4716,43	1648,33	3150,76	0	0	0	82,67	165,33	0
55259	1514,5	27378,1	32101,72	2722,04	0	5904,57	5904,57	1216,09	2432,18	325
55260	1514,5	20742,35	23680,66	2431,18	0	4185,35	4185,35	1184,13	2368,27	0
55261	463,7	1904,74	-4	1908,74	0	0	0	0	0	0
55262	463,7	1937,5	-4	1941,5	0	0	0	0	0	0
55263	463,7	1436,74	556,19	953,37	0	0	0	0	0	72,82
55264	463,7	1829,5	1010,54	951,37	0	0	0	0	0	132,41
55265	463,7	373,81	432,56	-2	0	0	0	0	0	56,75
55266	463,7	1200,23	197,05	1029,58	0	0	0	0	0	26,4
55267	463,7	1219,45	1403,12	-1	0	0	0	0	0	182,67
55268	463,7	1888,16	-4	1892,16	0	0	0	0	0	0
55269	463,7	3695,55	1814,44	1892,16	0	11,05	11,05	0	0	0
55270	463,7	605,9	700,78	-3	0	0	0	0	0	91,88
55271	463,7	1885,49	-4	1889,49	0	0	0	0	0	0
55272	1179,69	-6	-4	-2	0	0	0	0	0	0
55273	1179,69	3724,77	-1	3796,91	0	71,14	71,14	0	0	0
55274	1179,69	7146,87	7396,45	251,66	0	131,22	131,22	370,02	740,05	0
55275	1179,69	12611,04	-8	14707,03	0	2087,99	2087,99	0	0	0
55276	2042,44	4730,65	1696,62	3154,43	0	35,47	35,47	84,93	169,86	0
55277	2042,44	3029,23	3394,19	-3	0	0	0	49,96	99,92	312
55278	2042,44	2835,6	-4	2839,6	0	0	0	0	0	0
55279	1325,57	2174,4	2291	-2	0	0	0	114,6	229,2	0
55280	1325,57	2087,13	1204,63	943,08	0	0	0	60,58	121,16	0
55281	1206,73	21034,82	13042,17	12116,29	0	3689,17	3689,17	434,47	868,94	0
55282	1206,73	4553,11	5031,18	-2	0	224,36	224,36	251,71	503,42	0
55283	392,05	2879,53	-3	2882,53	0	0	0	0	0	0
55284	392,05	2490,51	2757,97	-3	0	0	0	59,21	118,41	205,25
55285	392,05	1104,04	1274,81	-4	0	0	0	0	0	166,77
55286	392,05	5286,38	5913,66	-4	0	298,28	298,28	0	0	325
55287	392,05	1122,92	1183,13	-1	0	0	0	59,21	118,41	0
55288	392,05	1963,6	2069,21	-2	0	0	0	103,61	207,22	0
55289	392,05	1051,46	1215,82	-5	0	0	0	0	0	159,36
55290	3784,52	6350,09	7322,04	-4	0	586,14	586,14	356,86	713,71	24,95
55291	1344,79	2675,78	2821,14	-4	0	0	0	141,36	282,71	0
55292	16222,65	4070,32	4296,86	-3	0	8,6	8,6	214,94	429,89	0
55293	1353,25	3175,14	3408,25	-3	0	19,68	19,68	145,81	291,62	64,62
55294	1353,25	9582	8743,22	1881,14	0	604,74	604,74	437,61	875,22	0
55295	1353,25	3682,39	-2	3749,75	0	65,36	65,36	0	0	0
55296	2082,33	1653,48	353,86	1346,66	264,72	0	0	0	0	47,04
55297	2082,33	2709,58	2856,67	-4	0	0	0	143,08	286,17	0
55298	2082,33	2092,15	268,39	1823,76	139,93	0	0	0	0	0
55299	1562,8	2090,52	898,55	1237,15	0	0	0	45,18	90,36	0
55300	1562,8	965,57	-2	967,57	0	0	0	0	0	0
55301	1562,8	1664,99	-1	1665,99	0	0	0	0	0	0
55302	1297,85	2688,8	1996,37	952,22	0	0	0	0	0	259,79
55303	1297,85	601,61	635,48	-2	0	0	0	31,87	63,75	0
55304	1393,79	17599,93	11155,11	9828,83	0	3285,03	3285,03	98,97	197,95	0
55305	1393,79	-8	-5	-3	0	0	0	0	0	0
55306	1393,79	938,41	-4	942,41	0	0	0	0	0	0
55307	1448,64	4930,8	4196,58	944,05	0	0	0	209,83	419,66	0
55308	1448,64	1703,75	1795,58	-2	0	0	0	89,83	179,66	0
55309	1448,64	791,49	-2	793,49	0	0	0	0	0	0
55310	3498,3	11312,56	8096,1	4127,52	0	439,92	439,92	363,75	727,5	107,39
55311	545,73	2665,34	3018,42	-3	0	0	0	19,88	39,77	330,2
55312	545,73	4891,24	5163,57	-5	0	8,85	8,85	258,48	516,96	0
55313	545,73	1422,12	1638,96	-3	0	0	0	0	0	213,84
55314	545,73	1913,59	45,91	1874,17	0	0	0	0	0	6,49
55315	545,73	4285,94	3834,33	941,39	0	121,03	121,03	43,75	87,5	325
55316	545,73	5458,76	5819,26	-2	0	358,51	358,51	0	0	0
55317	545,73	417,2	482,44	-2	0	0	0	0	0	63,24
55318	536,5	6499,56	5125,7	1939,5	0	21,72	21,72	77,08	154,16	466,84
55319	536,5	2669,5	668,41	2088,64	0	0	0	0	0	87,54
55320	536,5	3057,26	1220,65	1902,6	0	0	0	0	0	65,99
55321	536,5	1930,42	-4	1934,42	0	0	0	0	0	0
55322	536,5	3427,46	609,34	2898,63	0	0	0	0	0	80,51
55323	536,5	2863,81	-6	2869,81	0	0	0	0	0	0
55324	536,5	944,08	-2	946,08	0	0	0	0	0	0
55325	536,5	1089,93	1255,54	-2	0	0	0	0	0	163,61
55326	536,5	949,83	96,68	866,24	0	0	0	0	0	13,09
55327	322,22	687,46	269	454,21	138,09	0	0	0	0	35,75
55328	322,22	4116,67	3343,14	955,1	0	14,27	14,27	167,31	334,61	0
55329	322,22	1802,86	1902,27	-4	0	0	0	95,41	190,83	0
55330	322,22	1580,42	1668,18	-4	0	0	0	83,76	167,52	0
55331	322,22	2404,24	2534,15	-3	0	0	0	126,91	253,82	0
55332	322,22	1245,85	1314,84	-3	0	0	0	65,99	131,98	0
55333	322,22	1832,96	1931,54	-2	0	0	0	96,58	193,15	0
55334	322,22	1029	98,68	943,41	0	0	0	0	0	13,09
55335	322,22	2700,44	3111,19	-5	0	0	0	0	0	405,75
55336	871,76	-8	-5	-3	0	0	0	0	0	0
55337	871,76	1900,6	-2	1902,6	0	0	0	0	0	0
55338	871,76	708,15	771,59	-3	0	0	0	25,24	50,49	35,2
55339	871,76	1890,16	-2	1892,16	0	0	0	0	0	0
55340	871,76	885,78	938,08	-5	0	0	0	47,3	94,61	0
55341	871,76	3260,43	3527,92	77,5	0	19,99	19,99	0	0	325
55342	871,76	1023,06	89,68	938,41	0	0	0	5,03	10,07	0
55343	2071,69	1228,47	-4	1232,47	0	0	0	0	0	0
55344	2071,69	3702,16	1910,23	2040,91	0	0	0	0	0	248,98
55345	2167,97	4828,47	5127,88	-4	0	0	0	232,41	464,82	63
55346	2167,97	12086,75	-5	14295,08	0	2203,33	2203,33	0	0	0
55347	1599,58	1887,16	-4	1891,16	0	0	0	0	0	0
55348	1590,21	4995,64	-6	5030,29	0	28,65	28,65	0	0	0
55349	1590,21	1942,42	-4	1946,42	0	0	0	0	0	0
55350	1590,21	5570,27	6123,03	-3	0	77,18	77,18	202,54	405,07	270,05
55351	1303,09	6154,8	6544,89	-3	0	59,74	59,74	327,34	654,69	0
55352	1303,09	6872,22	6621,37	953,07	0	112,2	112,2	0	0	590,02
55353	1303,09	1264,16	1454,51	-1	0	0	0	0	0	189,35
55354	1622,84	2044,48	158,97	1906,7	0	0	0	0	0	21,19
55355	1622,84	2841,9	-4	2845,9	0	0	0	0	0	0
55356	1066,75	1237,97	1307,6	-4	0	0	0	65,63	131,26	0
55357	1066,75	2426,54	2557,57	-3	0	0	0	128,03	256,06	0
55358	1066,75	1646,97	-4	1650,97	0	0	0	0	0	0
55359	1625,71	699,42	738,44	-2	0	0	0	37,02	74,04	0
